id,CAP,astroturf,fake follower,financial,other,overall,self-declared,spammer,label
3347203689,0.797053679565984,0.2,1.6,0.2,2.8,2.8,2.3,1.6,0
3015093437,0.8829632678129363,0.2,2.8,0.4,4.6,4.6,4.6,3.0,0
2231129701,0.9373635156266058,0.0,3.0,0.0,5.0,5.0,4.8,3.8,0
2822800486,0.8670116134145492,0.4,1.5,0.1,4.2,4.5,4.5,0.4,0
3575042897,0.8829632678129363,0.3,3.2,0.2,4.6,4.6,4.1,3.4,0
2433869952,0.9307543294922915,0.2,3.4,0.4,4.9,4.9,4.6,2.8,0
3143230134,0.8008799175144752,1.2,2.7,1.4,3.7,3.7,3.6,2.4,0
3016208044,0.8199148539199458,0.2,1.5,0.1,4.1,4.1,4.1,0.7,0
3227013130,0.8829632678129363,0.3,2.7,0.6,4.0,4.6,4.6,3.0,0
3300364029,0.923535423667034,0.3,3.3,0.2,4.8,4.8,4.8,3.6,0
3280203050,1.0,0.4,3.2,0.8,4.2,5.0,5.0,2.6,0
4181648555,0.7998362042473794,0.7,1.8,1.2,3.5,3.6,3.6,1.6,0
3730020912,0.8670116134145492,0.4,2.9,0.4,4.4,4.5,4.5,2.7,0
3976196781,0.8457543526336647,0.9,3.2,0.5,4.4,4.4,3.8,3.1,0
3357708868,1.0,0.2,2.6,0.2,4.6,5.0,5.0,3.2,0
417105600,0.797075908158591,1.2,3.1,3.2,3.4,3.4,2.6,3.0,0
4217071294,0.8100783815308749,0.4,3.0,1.8,4.0,4.0,3.3,3.0,0
2513859613,1.0,0.4,2.2,0.4,4.4,5.0,5.0,2.2,0
4165861634,0.9158377984126878,0.4,1.5,0.8,4.4,4.8,4.8,2.0,0
3352995195,0.9077975241648624,0.6,1.4,0.5,4.3,4.8,4.8,1.9,0
3905389063,0.8595061719862279,0.3,2.0,0.2,4.2,4.4,4.4,3.0,0
3376432899,0.923535423667034,0.2,2.4,0.3,4.8,4.8,4.6,2.7,0
3885696215,0.8670116134145492,0.2,2.5,0.4,4.0,4.5,4.5,3.3,0
4041359188,0.9307543294922915,0.1,1.6,0.0,4.6,4.9,4.9,2.4,0
3957192304,0.9158377984126878,0.2,2.5,0.4,4.7,4.8,4.8,3.2,0
2327639124,0.7971037475964349,0.4,2.4,1.4,2.6,2.7,2.7,2.2,0
2521612514,0.8670116134145492,0.6,1.4,0.2,4.2,4.5,4.5,2.4,0
3901064081,0.8912318555080615,0.7,2.0,0.3,4.2,4.6,4.6,2.7,0
922095066,0.923535423667034,0.4,4.0,2.2,4.8,4.8,4.8,2.7,0
2878888502,0.8748575042966269,0.2,3.0,0.1,4.5,4.6,4.6,3.3,0
4742568924,1.0,0.4,3.6,2.0,4.5,5.0,5.0,2.5,0
3219645732,0.8995513244218455,0.9,1.6,0.2,4.3,4.7,4.7,0.5,0
3286544840,1.0,0.1,3.8,0.8,4.8,5.0,5.0,2.2,0
4002930083,0.8912318555080615,0.6,2.3,0.8,4.1,4.6,4.6,3.1,0
3609624197,0.9373635156266058,0.0,2.3,1.0,4.6,5.0,5.0,3.0,0
3238422218,0.8748575042966269,0.6,3.0,0.4,4.6,4.6,4.1,1.8,0
4438807636,0.9077975241648624,0.6,1.7,0.0,4.8,4.8,4.7,0.8,0
2566358196,0.8670116134145492,1.9,2.7,0.6,4.4,4.5,4.5,1.2,0
4418748136,1.0,0.2,3.8,0.5,4.2,5.0,5.0,3.4,0
20959226,0.8524047631581662,1.0,4.2,1.1,4.4,4.4,4.0,2.6,0
3305536529,0.7983123643488195,0.8,1.4,0.3,3.0,3.6,3.6,0.4,0
4919025952,0.9373635156266058,0.2,3.4,1.4,4.8,5.0,5.0,2.9,0
3836777681,0.9373635156266058,0.1,3.6,1.0,5.0,5.0,4.9,2.6,0
4531666948,0.9158377984126878,0.6,1.8,0.3,4.2,4.8,4.8,0.4,0
4638992359,0.923535423667034,0.8,1.6,0.4,4.4,4.8,4.8,1.3,0
2216299843,0.7969290189014606,1.8,1.8,0.0,2.7,2.8,2.8,1.0,0
4185208692,0.923535423667034,0.2,2.5,0.0,4.5,4.8,4.8,3.2,0
3254282218,0.9158377984126878,0.6,1.4,0.5,4.5,4.8,4.8,1.4,0
4765089989,0.9307543294922915,0.2,3.2,0.8,4.8,4.9,4.9,3.0,0
4175004913,0.9158377984126878,0.4,2.4,0.6,3.8,4.8,4.8,3.0,0
4092326421,1.0,0.3,2.6,0.2,4.9,5.0,5.0,4.1,0
2668592653,0.9158377984126878,0.2,2.7,0.4,4.6,4.8,4.8,2.2,0
2871186250,0.8100783815308749,0.1,2.2,1.8,4.0,4.0,3.4,2.9,0
3772896857,0.8748575042966269,0.6,1.4,0.0,4.6,4.6,4.6,0.4,0
2221811233,0.8595061719862279,0.3,1.6,1.0,3.9,4.4,4.4,2.2,0
19863141,0.796622208632847,0.4,1.8,0.0,3.1,3.1,2.6,0.6,0
2963664205,0.923535423667034,0.4,3.4,0.2,4.8,4.8,4.6,4.0,0
4010618585,0.9077975241648624,0.4,1.7,0.2,4.6,4.8,4.8,0.4,0
4867178585,0.9158377984126878,0.2,3.6,1.2,4.3,4.8,4.8,3.7,0
244714086,0.797782173166965,0.4,2.2,0.6,3.5,3.5,1.8,1.6,0
2635257950,0.9373635156266058,0.0,2.3,0.0,5.0,5.0,4.6,3.2,0
4204895289,0.923535423667034,0.4,2.4,0.4,4.8,4.8,4.8,2.4,0
4180417402,0.9373635156266058,0.2,3.1,0.5,4.8,5.0,5.0,2.0,0
3317221923,0.8748575042966269,0.2,2.3,0.4,4.6,4.6,4.6,2.8,0
3045203078,0.8395863545645614,0.6,1.6,0.2,4.1,4.3,4.3,0.4,0
563838090,0.9373635156266058,0.1,2.2,0.4,4.9,5.0,5.0,2.5,0
2290204512,0.9307543294922915,0.3,1.3,1.0,4.9,4.9,4.6,2.0,0
2414191657,0.8995513244218455,0.2,2.7,1.1,4.7,4.7,4.5,3.6,0
3249072386,0.8995513244218455,0.6,1.8,0.8,4.7,4.7,4.7,2.8,0
3052317647,1.0,0.2,2.3,0.2,4.3,5.0,5.0,2.6,0
2292415658,0.8100783815308749,0.3,2.5,0.8,4.0,4.0,3.8,2.0,0
3237862444,0.8595061719862279,0.5,1.8,0.2,3.8,4.4,4.4,2.0,0
4189915529,0.9373635156266058,0.2,2.1,0.2,4.5,5.0,5.0,3.6,0
3882352332,0.9158377984126878,0.2,2.3,0.1,4.5,4.8,4.8,3.2,0
2363777570,0.8912318555080615,0.2,2.8,0.2,4.6,4.6,4.6,2.8,0
1249693405,0.8995513244218455,0.2,1.2,0.0,3.6,4.7,4.7,1.1,0
41681878,0.8339181685112829,0.2,3.0,0.0,4.2,4.2,4.2,2.9,0
3378113121,0.9307543294922915,0.1,3.6,0.6,4.8,4.9,4.9,2.9,0
4406413835,0.8829632678129363,0.2,1.5,0.4,4.6,4.6,4.4,0.6,0
4293630612,0.9077975241648624,0.2,4.2,0.6,4.6,4.8,4.8,3.2,0
3774669559,1.0,0.1,4.0,1.8,5.0,5.0,5.0,2.4,0
823217342,0.8748575042966269,0.1,2.8,0.7,4.5,4.6,4.6,2.5,0
2431008924,0.8748575042966269,0.4,2.6,0.2,2.7,4.6,4.6,2.6,0
3342186154,0.8912318555080615,0.1,2.3,0.4,4.6,4.6,4.5,3.4,0
2800569835,0.9158377984126878,0.3,1.8,0.4,4.8,4.8,4.6,1.6,0
3245226532,0.8524047631581662,0.6,2.2,0.5,4.0,4.4,4.4,0.4,0
3091637939,0.923535423667034,0.2,2.8,1.2,3.8,4.8,4.8,2.4,0
2148047569,1.0,0.3,2.7,0.8,4.7,5.0,5.0,2.5,0
4097400133,0.8748575042966269,0.4,2.8,0.8,4.0,4.6,4.6,4.0,0
4809840647,1.0,0.2,2.8,0.8,4.1,5.0,5.0,1.5,0
4810350176,0.9158377984126878,0.2,3.1,0.6,3.8,4.8,4.8,2.8,0
2821123457,1.0,0.0,1.9,0.4,5.0,5.0,5.0,3.6,0
3287381226,0.9158377984126878,0.2,3.4,1.0,4.8,4.8,4.8,1.4,0
4450509553,0.8595061719862279,0.4,1.6,0.4,3.8,4.4,4.4,1.9,0
88741673,0.8395863545645614,0.2,2.7,0.7,3.7,4.3,4.3,2.9,0
3091533046,0.8995513244218455,0.8,1.8,0.4,4.4,4.7,4.7,0.8,0
2558895162,0.8912318555080615,0.2,3.2,0.6,4.6,4.6,4.6,2.7,0
4452810929,0.9373635156266058,0.4,2.3,0.8,4.6,5.0,5.0,2.0,0
4536190039,0.9158377984126878,0.3,3.5,1.6,4.8,4.8,4.8,3.1,0
3337061638,0.9158377984126878,0.7,2.9,0.6,4.8,4.8,3.9,3.6,0
6892002,0.796622208632847,0.5,0.8,0.0,3.1,3.1,1.0,0.2,1
20083388,0.3912159239072283,1.6,0.8,0.0,0.6,0.4,0.0,0.0,1
385587235,0.4197222421546159,0.2,0.1,0.2,0.9,0.4,0.0,0.0,1
51240839,0.7668769621923945,1.2,0.4,0.0,1.8,1.4,0.0,0.1,1
21714938,0.7668769621923945,3.2,1.4,0.2,1.4,1.4,0.0,0.0,1
52755452,0.5027122940873614,1.8,0.4,0.0,0.7,0.6,0.0,0.0,1
17027378,0.5027122940873614,3.6,0.6,0.0,1.0,0.6,0.0,0.0,1
77845268,0.2520419704315795,1.3,0.2,0.0,0.5,0.1,0.0,0.0,1
33964620,0.7287106185584935,1.4,1.0,0.0,2.0,1.2,0.3,0.0,1
835857204,0.7053377817049258,0.6,0.6,0.0,2.6,1.0,0.0,0.1,1
661163,0.22631829961109876,0.8,0.0,0.0,0.4,0.0,0.0,0.0,1
17262487,0.36264564124632276,0.3,0.2,0.0,1.0,0.3,0.0,0.0,1
56359325,0.36264564124632276,1.0,0.3,0.0,0.9,0.3,0.0,0.0,1
19049066,0.2520419704315795,1.1,0.0,0.0,0.6,0.1,0.0,0.0,1
545098583,0.7759887465100499,1.0,0.6,0.0,2.7,1.5,0.0,0.0,1
1965489247,0.7892294694438972,0.5,1.2,0.2,2.7,1.8,0.0,0.3,1
423154166,0.7176911080698488,1.4,1.2,0.0,2.0,1.1,0.2,0.2,1
21525579,0.4756769663222349,1.0,0.4,0.0,1.0,0.5,0.2,0.0,1
15220768,0.5539725719744064,1.0,0.0,0.0,0.5,0.6,0.0,0.0,1
11265832,0.7939576449836836,1.6,1.2,0.0,2.9,2.0,0.4,0.2,1
710300755,0.3342309004634953,0.4,0.2,0.0,1.0,0.2,0.0,0.0,1
17760013,0.3342309004634953,0.6,0.0,0.0,1.0,0.2,0.0,0.0,1
18036062,0.30618807248975083,0.6,0.4,0.0,0.8,0.2,0.2,0.0,1
17688714,0.4197222421546159,3.2,0.8,0.0,1.6,0.4,0.0,0.0,1
20540348,0.36264564124632276,1.6,0.4,0.0,1.0,0.3,0.0,0.0,1
14326420,0.2520419704315795,1.6,0.2,0.0,0.8,0.1,0.0,0.0,1
707059891,0.5027122940873614,1.5,0.6,0.0,1.4,0.6,0.0,0.0,1
16242277,0.30618807248975083,0.7,0.2,0.0,0.6,0.2,0.0,0.0,1
21072250,0.3342309004634953,2.3,0.2,0.0,0.7,0.2,0.0,0.0,1
28796038,0.2520419704315795,1.2,0.4,0.0,0.4,0.1,0.0,0.0,1
518568504,0.2520419704315795,0.3,0.0,0.0,0.2,0.1,0.0,0.0,1
23497646,0.7969641686241824,0.8,0.4,0.0,1.9,2.3,0.0,0.0,1
2243057712,0.22631829961109876,1.1,0.1,0.0,0.2,0.0,0.0,0.0,1
165153530,0.797075908158591,0.4,0.4,0.0,3.4,3.4,0.8,0.0,1
14463848,0.7717813288270262,2.7,1.8,0.0,2.0,1.4,0.4,0.0,1
819127464,0.7946723107742963,0.4,0.1,0.0,1.0,2.0,0.0,0.0,1
36303802,0.22631829961109876,0.3,0.0,0.0,1.0,0.0,0.0,0.0,1
35415506,0.2520419704315795,1.6,0.2,0.0,1.0,0.1,0.0,0.0,1
24745957,0.7966368747455678,1.4,1.0,0.0,1.1,3.2,0.0,0.0,1
235159978,0.22631829961109876,1.3,0.1,0.0,0.4,0.0,0.0,0.0,1
69416504,0.3342309004634953,0.2,0.2,0.0,1.0,0.2,0.0,0.0,1
69777601,0.30618807248975083,1.0,0.2,0.0,0.4,0.2,0.0,0.1,1
149155812,0.2520419704315795,1.4,0.4,0.0,0.6,0.1,0.0,0.0,1
247411057,0.5539725719744064,0.4,0.2,0.0,0.9,0.6,0.2,0.0,1
16145763,0.6915799517497913,0.1,0.2,0.0,1.0,1.0,0.2,0.4,1
17465286,0.22631829961109876,0.4,0.0,0.0,0.2,0.0,0.0,0.0,1
22127526,0.22631829961109876,0.8,0.4,0.0,1.0,0.0,0.0,0.0,1
1286161147,0.2787259978325127,1.3,0.2,0.0,0.6,0.2,0.0,0.0,1
23773209,0.3342309004634953,1.2,0.4,0.0,0.8,0.2,0.0,0.0,1
17449843,0.2787259978325127,0.4,0.2,0.0,0.4,0.2,0.0,0.0,1
260814309,0.0,0.8,0.2,0.0,0.4,0.0,0.0,0.0,1
76743356,0.7287106185584935,1.8,0.4,0.0,1.6,1.2,0.0,0.0,1
121574840,0.7717813288270262,1.2,0.0,0.0,0.9,1.4,0.0,0.0,1
41747410,0.22631829961109876,0.2,0.4,0.0,0.4,0.0,0.0,0.0,1
50863281,0.3912159239072283,0.2,0.1,0.0,0.8,0.4,0.0,0.0,1
178832906,0.7287106185584935,0.8,0.0,0.0,1.4,1.2,0.0,0.0,1
22059385,0.7968624754031172,1.0,1.4,0.0,3.4,3.4,1.8,0.2,1
20195338,0.5539725719744064,2.6,0.6,0.0,1.1,0.6,0.0,0.0,1
4569690923,0.816204310368583,1.7,1.7,1.6,4.1,4.1,3.3,0.8,1
30970382,0.2520419704315795,0.8,0.1,0.0,0.6,0.1,0.0,0.0,1
16825083,0.4479465575931997,0.6,0.2,0.0,1.2,0.4,0.0,0.0,1
37531173,0.22631829961109876,0.2,0.2,0.1,0.3,0.0,0.2,0.1,1
702208040,0.2787259978325127,0.2,0.2,0.0,0.2,0.2,0.0,0.0,1
781051028,0.2787259978325127,0.2,0.4,0.0,1.1,0.2,0.4,0.2,1
158502985,0.7965971518887632,0.8,0.2,0.0,3.2,3.2,0.8,0.0,1
14934774,0.7892294694438972,1.1,0.6,0.0,2.3,1.8,0.0,0.0,1
174110843,0.4756769663222349,1.0,0.2,0.0,0.7,0.5,0.0,0.0,1
20015311,0.4756769663222349,1.2,0.0,0.0,0.6,0.5,0.1,0.0,1
258166437,0.30618807248975083,1.0,0.5,0.0,1.6,0.2,0.0,0.0,1
267967624,0.3912159239072283,2.0,0.2,0.0,0.7,0.4,0.0,0.0,1
289394430,0.7892294694438972,1.4,0.4,0.0,2.0,1.8,0.0,0.0,1
222177693,0.4479465575931997,0.6,0.2,0.0,1.0,0.4,0.0,0.0,1
318502332,0.796622208632847,0.9,1.5,0.2,3.1,3.1,1.4,0.2,1
58265740,0.30618807248975083,0.5,0.3,0.0,0.7,0.2,0.1,0.2,1
291712805,0.0,0.4,0.2,0.0,1.0,0.0,0.0,0.0,1
574684578,0.8240917140475522,0.4,2.0,0.2,4.1,4.1,2.1,0.6,1
47509268,0.5539725719744064,0.9,0.2,0.0,0.8,0.6,0.0,0.0,1
19430999,0.7717813288270262,1.6,1.4,0.0,2.5,1.4,0.0,0.2,1
37692594,0.22631829961109876,0.6,0.4,0.0,0.6,0.0,0.0,0.0,1
49950808,0.7939576449836836,1.2,0.9,0.0,2.6,2.0,0.1,0.0,1
20086363,0.7759887465100499,1.1,0.8,0.0,2.9,1.5,0.0,0.0,1
16745361,0.3342309004634953,1.5,0.4,0.0,0.8,0.2,0.2,0.0,1
855720408,0.0,0.6,0.1,0.0,0.2,0.0,0.0,0.0,1
255370956,0.22631829961109876,0.5,0.2,0.0,0.4,0.0,0.0,0.0,1
2830980198,0.30618807248975083,1.2,0.2,0.0,0.9,0.2,0.0,0.0,1
2270215064,0.2520419704315795,1.1,0.2,0.0,0.7,0.1,0.0,0.0,1
121631678,0.4479465575931997,2.0,0.4,0.0,0.5,0.4,0.0,0.0,1
111220552,0.3342309004634953,0.2,0.0,0.0,0.6,0.2,0.0,0.0,1
14266598,0.7967905786038864,2.9,1.6,0.1,2.6,2.9,0.0,0.1,1
1075038894,0.2520419704315795,0.2,0.4,0.0,0.6,0.1,0.0,0.0,1
346400805,0.7971738960175367,1.0,1.1,0.0,2.6,2.6,0.3,0.1,1
3141213592,0.8339181685112829,0.9,1.4,0.2,4.2,4.2,2.8,0.5,1
2962370063,0.797782173166965,0.6,0.3,0.0,3.5,3.5,0.5,0.0,1
14722589,0.36264564124632276,1.0,0.2,0.0,0.8,0.3,0.0,0.0,1
247476364,0.22631829961109876,2.0,0.1,0.0,0.6,0.0,0.0,0.0,1
304717600,0.7852210697594887,0.6,0.3,0.0,2.1,1.6,0.0,0.0,1
2801192631,0.2787259978325127,1.0,0.4,0.0,0.7,0.2,0.0,0.0,1
10717022,0.7176911080698488,1.5,0.5,1.5,1.2,1.1,0.1,0.0,1
97710470,0.7176911080698488,0.6,1.8,0.0,2.0,1.1,1.7,0.5,1
3146156240,0.3342309004634953,0.4,0.6,0.0,1.8,0.2,0.0,0.0,1
2984872862,0.2520419704315795,0.8,0.2,0.0,0.2,0.1,0.0,0.0,1
17447246,0.22631829961109876,0.8,0.2,0.0,0.6,0.0,0.1,0.0,1
1149480530,0.7964100716330078,1.6,0.6,0.0,1.1,2.2,0.0,0.0,1
2305639040,0.22631829961109876,0.5,0.0,0.0,0.2,0.0,0.0,0.0,1
234857514,0.30618807248975083,0.6,0.2,0.0,0.7,0.2,0.0,0.0,1
30887511,0.7892294694438972,0.6,0.2,0.0,1.4,1.8,0.1,0.0,1
128558424,0.2787259978325127,0.8,0.0,0.2,0.0,0.2,0.0,0.0,1
17355423,0.2520419704315795,1.2,0.4,0.0,0.6,0.1,0.1,0.2,1
34875946,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,1
62347129,0.2520419704315795,0.6,0.2,0.1,0.4,0.1,0.0,0.2,1
11333922,0.2787259978325127,1.8,0.2,0.0,0.5,0.2,0.0,0.0,1
2333577397,0.5288664776112156,0.8,0.2,0.0,2.0,0.6,0.1,0.2,1
18699026,0.3342309004634953,1.4,0.5,0.0,1.0,0.2,0.2,0.0,1
20330929,0.2787259978325127,1.0,0.1,0.0,0.5,0.2,0.0,0.0,1
16264842,0.4479465575931997,2.2,0.4,0.0,1.0,0.4,0.0,0.0,1
223981354,0.4756769663222349,1.9,0.4,0.0,0.7,0.5,0.0,0.0,1
53082555,0.4479465575931997,0.7,0.0,0.0,0.6,0.4,0.0,0.0,1
27841030,0.2787259978325127,0.8,0.1,0.0,0.6,0.2,0.0,0.0,1
28725171,0.22631829961109876,0.9,0.1,0.0,0.6,0.0,0.0,0.0,1
17807970,0.2787259978325127,0.8,0.0,0.2,0.2,0.2,0.2,0.0,1
35281085,0.22631829961109876,0.7,0.2,0.0,0.2,0.0,0.0,0.2,1
101017453,0.816204310368583,4.1,1.5,0.0,1.4,4.1,0.0,0.0,1
458717914,0.22631829961109876,1.4,0.1,0.1,0.3,0.0,0.0,0.0,1
33777803,0.36264564124632276,0.4,0.6,0.0,0.8,0.3,0.0,0.0,1
197224469,0.6414184221423734,0.9,0.6,0.0,2.0,0.8,0.3,0.0,1
193794406,0.7668769621923945,0.4,0.1,0.0,1.4,1.4,0.2,0.0,1
18009781,0.621687023966582,0.6,0.3,0.0,1.2,0.8,0.0,0.0,1
25190489,0.5539725719744064,1.8,0.4,0.2,1.1,0.6,0.0,0.0,1
30471414,0.36264564124632276,1.2,0.2,0.0,0.8,0.3,0.0,0.0,1
325141447,0.779581525363529,0.4,0.2,0.0,3.0,1.6,0.2,0.0,1
16191760,0.30618807248975083,1.6,0.2,0.0,0.8,0.2,0.0,0.0,1
22219541,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,1
550373091,0.4197222421546159,2.0,0.2,0.0,1.0,0.4,0.0,0.0,1
15676578,0.8076035454448582,1.0,2.6,0.0,3.9,3.9,1.2,0.3,1
914560130,0.4756769663222349,0.2,0.1,0.0,0.9,0.5,0.0,0.0,1
948891169,0.2520419704315795,1.5,0.1,0.0,0.4,0.1,0.0,0.0,1
171722417,0.797075908158591,1.1,1.6,0.0,3.4,3.4,1.8,0.2,1
28354217,0.659646495284545,1.9,0.4,0.0,1.8,0.9,0.1,0.1,1
6235392,0.2520419704315795,0.4,0.0,0.0,0.2,0.1,0.0,0.0,1
713273353,0.4756769663222349,0.6,0.4,0.0,0.3,0.5,0.0,0.0,1
16539053,0.2520419704315795,0.6,0.1,0.0,1.0,0.1,0.1,0.0,1
45919773,0.22631829961109876,0.6,0.2,0.0,0.4,0.0,0.0,0.0,1
472587261,0.22631829961109876,1.4,0.2,0.0,0.4,0.0,0.0,0.0,1
14667411,0.22631829961109876,1.2,0.2,0.0,0.4,0.0,0.0,0.0,1
293786612,0.4197222421546159,3.6,0.4,0.0,1.2,0.4,0.0,0.0,1
15518537,0.22631829961109876,0.2,0.0,0.0,1.0,0.0,0.0,0.0,1
46949238,0.3912159239072283,0.6,0.4,0.0,0.6,0.4,0.0,0.1,1
43996908,0.7852210697594887,1.5,1.2,0.0,1.6,1.6,0.0,0.0,1
202627333,0.3912159239072283,1.6,0.4,0.0,1.0,0.4,0.0,0.0,1
119000092,0.22631829961109876,0.5,0.2,0.0,0.4,0.0,0.0,0.0,1
18461401,0.7892294694438972,0.6,0.4,0.0,1.4,1.8,0.0,0.0,1
2437164474,0.7053377817049258,0.3,0.4,0.0,1.6,1.0,0.1,0.0,1
17197344,0.8054784364249085,1.4,1.6,0.0,3.8,3.8,1.9,0.4,1
14375047,0.7892294694438972,1.1,0.7,0.0,2.2,1.8,0.1,0.0,1
1079997618,0.621687023966582,1.7,0.4,0.0,0.9,0.8,0.1,0.0,1
57409991,0.2520419704315795,0.8,0.2,0.0,0.5,0.1,0.0,0.0,1
19208535,0.22631829961109876,0.7,0.2,0.0,0.4,0.0,0.0,0.0,1
