id,CAP,astroturf,fake follower,financial,other,overall,self-declared,spammer,label
2432948813,0.6414184221423734,0.5,0.2,0.0,2.9,0.8,0.0,0.1,1
38846888,0.5288664776112156,0.4,0.2,0.0,2.0,0.6,0.0,0.0,1
2921357452,0.923535423667034,0.4,0.6,0.9,4.8,4.8,0.0,0.4,0
971721103,0.8287549877594508,0.4,1.8,1.3,4.2,4.2,0.4,0.6,0
2921287407,0.8995513244218455,0.4,0.4,0.8,4.7,4.7,0.0,0.3,0
484162494,0.7176911080698488,0.4,0.7,0.4,2.9,1.1,0.0,0.2,0
455749051,0.5288664776112156,1.0,0.8,0.0,2.6,0.6,0.0,0.0,1
2396162744,0.7826357858330618,2.2,0.6,0.0,2.4,1.6,0.0,0.0,1
2547012645,0.7759887465100499,0.1,0.8,0.7,2.7,1.5,0.0,0.2,1
390778324,0.7717813288270262,1.3,0.4,0.0,3.0,1.4,0.0,0.2,1
3182660278,0.9158377984126878,0.3,0.8,0.6,4.8,4.8,0.1,2.1,0
438646069,0.7946723107742963,2.0,1.0,0.0,1.7,2.0,0.0,0.1,1
2153829339,0.779581525363529,2.7,0.9,0.0,2.8,1.6,0.0,0.0,1
3098888799,0.8287549877594508,0.6,2.3,1.6,4.2,4.2,0.3,0.1,1
360046793,0.779581525363529,0.3,0.8,0.8,2.8,1.6,0.0,0.4,1
14871003,0.7717813288270262,1.8,0.6,0.0,2.7,1.4,0.0,0.0,1
2580731380,0.7968599400514179,0.3,2.5,0.6,2.9,2.9,0.0,1.7,0
4636335555,0.9373635156266058,0.4,1.7,1.8,5.0,5.0,0.4,1.3,0
1153738128,0.8008799175144752,1.6,1.8,0.4,3.7,3.7,0.0,0.3,0
506048809,0.9077975241648624,0.5,3.6,1.5,4.8,4.8,0.3,1.2,1
2919964222,0.8457543526336647,0.8,0.9,1.0,4.4,4.4,0.0,0.2,0
4189019849,0.7611878625273879,1.8,0.4,0.0,3.0,1.4,0.0,0.0,1
3315099276,1.0,0.4,1.8,1.3,5.0,5.0,1.0,0.4,0
4874146875,1.0,0.4,2.4,1.4,5.0,5.0,0.4,0.3,0
2862202113,0.5027122940873614,0.2,0.4,0.2,3.0,0.6,0.0,0.1,1
4445949435,0.659646495284545,0.2,0.6,0.0,3.4,0.9,0.4,0.0,1
148803815,0.3912159239072283,0.6,0.6,0.1,2.0,0.4,0.0,0.2,1
477014834,0.7892294694438972,1.0,1.5,0.5,2.6,1.8,0.0,0.3,1
3072516610,0.7176911080698488,0.0,0.8,0.2,3.8,1.1,0.0,0.2,1
2984643466,0.8829632678129363,0.2,1.6,1.5,4.6,4.6,0.2,0.6,0
340600489,0.8199148539199458,0.4,1.2,1.8,4.1,4.1,0.2,0.2,1
393483438,0.6763619064808265,0.8,0.4,0.0,2.1,1.0,0.0,0.0,0
2455009450,0.8524047631581662,0.6,1.8,1.6,4.4,4.4,0.2,0.1,0
2870733197,0.7717813288270262,0.0,1.2,0.4,1.9,1.4,0.0,0.4,1
822200874,0.8395863545645614,1.2,1.6,1.8,4.3,4.3,0.2,0.2,1
2983016661,0.8339181685112829,0.3,0.8,1.0,4.2,4.2,0.0,0.2,0
895869750,0.7874002196908744,1.5,1.8,0.4,2.3,1.7,0.2,0.4,1
559917335,0.8240917140475522,0.6,1.2,0.5,4.1,4.1,0.0,0.1,0
4549605137,0.8008799175144752,1.8,1.9,0.0,3.7,3.7,0.3,0.1,1
442144847,0.7826357858330618,0.2,0.7,0.6,3.4,1.6,0.0,0.0,1
1048754004,0.8995513244218455,0.3,0.8,0.8,4.7,4.7,0.0,1.2,0
2781237202,0.8912318555080615,0.6,2.8,2.1,4.6,4.6,2.2,1.0,1
2921277910,0.9307543294922915,0.4,0.6,0.8,4.9,4.9,0.0,0.4,0
2982498327,0.812935016236137,0.2,2.2,0.1,4.0,4.0,2.8,1.3,0
70741097,0.7287106185584935,1.6,0.4,0.0,2.8,1.2,0.0,0.1,1
2929725533,0.9158377984126878,0.7,1.1,1.0,4.8,4.8,0.0,0.3,0
3042097091,0.9158377984126878,0.8,1.2,2.0,4.8,4.8,0.0,0.4,0
2950152521,0.923535423667034,0.6,1.5,1.2,4.8,4.8,0.0,0.2,0
2771208186,0.7989890411370751,0.4,2.2,0.8,3.6,3.6,0.0,1.4,0
1481404124,0.7470839770895665,0.5,1.3,1.0,3.2,1.2,0.1,0.2,1
3030965421,0.8912318555080615,0.7,1.0,1.0,4.6,4.6,0.0,0.4,0
1216009520,0.793087009461318,2.0,1.0,0.0,2.8,1.9,0.7,0.1,1
271012954,0.7053377817049258,0.4,0.6,0.6,3.2,1.0,0.0,0.0,1
233223130,0.8995513244218455,0.5,2.0,0.6,4.7,4.7,3.9,1.0,0
562092002,0.8595061719862279,0.6,1.2,0.6,4.4,4.4,0.0,0.6,0
962445055,0.8995513244218455,0.8,1.9,1.5,4.7,4.7,0.0,0.5,0
2951460352,0.9158377984126878,0.6,1.6,1.6,4.8,4.8,0.4,0.8,0
265347584,0.7759887465100499,0.2,2.0,0.2,3.3,1.5,0.1,0.5,1
561474634,0.8995513244218455,0.4,1.1,1.0,4.7,4.7,0.3,0.6,0
344159343,0.7176911080698488,1.1,0.4,0.0,2.6,1.1,0.0,0.1,1
357063589,0.779581525363529,1.2,0.5,0.4,2.6,1.6,0.0,0.1,1
2949963189,0.8912318555080615,0.7,1.0,0.8,4.6,4.6,0.2,0.2,0
989081978,0.8912318555080615,0.4,1.2,1.5,4.6,4.6,0.2,0.4,0
3028624132,0.9077975241648624,0.8,1.0,0.8,4.8,4.8,0.0,0.2,0
2982479962,0.9307543294922915,0.4,2.7,1.8,4.9,4.9,0.0,0.4,0
2982464944,0.923535423667034,0.4,2.1,1.6,4.8,4.8,0.1,0.5,0
262893816,0.7668769621923945,0.6,0.4,0.1,2.7,1.4,0.0,0.0,1
2998582175,0.9077975241648624,0.2,0.7,0.7,4.8,4.8,0.0,0.0,0
